"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 03, 2018","82.9560","83.5844","83.7902","82.6564","-","0.48%"
"Nov 30, 2018","82.5607","82.6358","82.9456","81.7788","-","-0.09%"
"Nov 29, 2018","82.6354","82.3399","82.7823","81.8171","-","0.21%"
"Nov 28, 2018","82.4660","81.1888","82.7471","81.0536","-","1.64%"
"Nov 27, 2018","81.1393","81.1545","81.3603","80.7546","-","-0.39%"
"Nov 26, 2018","81.4579","80.9946","81.5545","80.8984","-","-0.03%"
"Nov 23, 2018","81.4831","82.5597","82.6002","81.4595","-","-2.26%"
"Nov 21, 2018","83.3654","83.3802","84.3628","83.2391","-","0.45%"
"Nov 20, 2018","82.9904","84.3390","84.5659","82.2511","-","-2.17%"
"Nov 19, 2018","84.8291","84.9905","85.0658","83.6611","-","1.09%"
"Nov 16, 2018","83.9124","83.1243","84.2977","82.8324","-","1.28%"
"Nov 15, 2018","82.8529","84.4027","84.7931","82.7196","-","-2.21%"
"Nov 14, 2018","84.7271","82.2983","84.9353","82.1902","-","2.77%"
"Nov 13, 2018","82.4460","83.1792","83.5421","82.2627","-","-0.72%"
"Nov 12, 2018","83.0480","83.2429","83.6567","82.9954","-","0.19%"
"Nov 09, 2018","82.8946","83.1412","83.2798","82.4909","-","-0.45%"
"Nov 08, 2018","83.2718","83.5771","83.8484","82.9640","-","-0.54%"
"Nov 07, 2018","83.7257","83.5493","84.2049","83.3975","-","0.07%"
"Nov 06, 2018","83.6683","84.1054","84.2609","83.4402","-","-0.63%"
"Nov 05, 2018","84.1979","84.1127","84.6048","83.9557","-","0.37%"
"Nov 02, 2018","83.8847","83.3941","83.9926","83.2995","-","0.36%"
"Nov 01, 2018","83.5847","83.2250","84.1049","83.0797","-","0.47%"
"Oct 31, 2018","83.1903","83.7492","83.9024","83.1487","-","-0.47%"
"Oct 30, 2018","83.5825","84.1693","84.3838","83.4360","-","-0.96%"
"Oct 29, 2018","84.3968","85.1439","85.1496","84.3468","-","-0.71%"
"Oct 26, 2018","84.9968","84.4774","85.0455","84.1318","-","0.44%"
"Oct 25, 2018","84.6247","84.5891","85.0559","84.5083","-","-0.20%"
"Oct 24, 2018","84.7937","85.2025","85.4485","84.7774","-","-0.41%"
"Oct 23, 2018","85.1445","85.6948","85.7208","84.9627","-","-0.74%"
"Oct 22, 2018","85.7791","85.9032","86.1981","85.6277","-","-0.20%"
"Oct 19, 2018","85.9472","85.8970","86.3785","85.6638","-","0.23%"
"Oct 18, 2018","85.7479","86.5531","86.5531","85.7135","-","-1.10%"
"Oct 17, 2018","86.7024","86.9885","87.2671","86.3941","-","-0.37%"
"Oct 16, 2018","87.0263","87.2996","87.3156","86.8066","-","-0.11%"
"Oct 15, 2018","87.1261","86.6150","87.1444","86.3398","-","1.03%"
"Oct 12, 2018","86.2351","86.0811","86.5820","85.9162","-","0.36%"
"Oct 11, 2018","85.9238","85.8529","86.2555","85.4899","-","-0.54%"
"Oct 10, 2018","86.3888","87.3444","87.4463","86.3487","-","-0.97%"
"Oct 09, 2018","87.2356","87.0113","87.4472","86.7796","-","0.36%"
"Oct 08, 2018","86.9255","86.6152","86.9471","86.2927","-","0.03%"
"Oct 05, 2018","86.8993","87.0663","87.1851","86.6633","-","0.13%"
"Oct 04, 2018","86.7897","87.6793","87.8955","86.6963","-","-1.01%"
"Oct 03, 2018","87.6762","87.2706","87.8349","87.1890","-","0.60%"
"Oct 02, 2018","87.1491","86.4271","87.2586","86.2482","-","0.91%"
"Oct 01, 2018","86.3638","85.2348","86.4028","85.0460","-","1.36%"
"Sep 28, 2018","85.2010","84.8769","85.5742","84.6793","-","0.53%"
"Sep 27, 2018","84.7532","84.8136","84.8497","84.4217","-","0.07%"
"Sep 26, 2018","84.6968","85.0564","85.2268","84.6433","-","-0.46%"
"Sep 25, 2018","85.0843","84.5814","85.3218","84.5596","-","0.27%"
"Sep 24, 2018","84.8516","84.3617","85.0309","84.3472","-","0.53%"
"Sep 21, 2018","84.4025","83.8736","84.6058","83.8157","-","0.62%"
"Sep 20, 2018","83.8820","83.4856","83.9802","83.3141","-","0.62%"
"Sep 19, 2018","83.3624","82.7091","83.3942","82.7091","-","0.76%"
"Sep 18, 2018","82.7356","82.0308","82.8709","82.0057","-","0.73%"
"Sep 17, 2018","82.1393","82.2881","82.6309","82.1016","-","-0.39%"
"Sep 14, 2018","82.4586","82.8090","82.9361","82.2458","-","-0.32%"
"Sep 13, 2018","82.7206","83.3643","83.4804","82.6646","-","-0.90%"
"Sep 12, 2018","83.4708","83.0080","83.8612","83.0039","-","0.59%"
"Sep 11, 2018","82.9778","82.9676","83.1998","82.4273","-","0.05%"
"Sep 10, 2018","82.9329","82.5647","83.1171","82.5381","-","0.42%"
"Sep 07, 2018","82.5853","82.5317","82.6183","82.2009","-","0.19%"
"Sep 06, 2018","82.4301","82.7921","83.0454","82.1861","-","-0.32%"
"Sep 05, 2018","82.6974","83.1203","83.1799","82.6770","-","-0.52%"
"Sep 04, 2018","83.1276","83.6878","83.7552","82.9924","-","-0.73%"
"Aug 31, 2018","83.7360","83.6900","84.0902","83.6248","-","0.14%"
"Aug 30, 2018","83.6155","83.9183","84.1026","83.3779","-","-0.25%"
"Aug 29, 2018","83.8224","83.2253","83.9541","83.0736","-","0.55%"
"Aug 28, 2018","83.3627","83.7346","84.1460","83.3215","-","-0.48%"
"Aug 27, 2018","83.7612","83.5309","83.8464","83.2744","-","0.08%"
"Aug 24, 2018","83.6904","83.1053","84.0482","83.0687","-","0.70%"
"Aug 23, 2018","83.1093","83.4819","83.4874","82.9853","-","-0.58%"
"Aug 22, 2018","83.5908","83.4893","83.8095","83.2935","-","0.18%"
"Aug 21, 2018","83.4426","83.4027","83.7743","83.3706","-","0.14%"
"Aug 20, 2018","83.3280","83.4737","83.8011","83.2516","-","-0.02%"
"Aug 17, 2018","83.3457","82.9431","83.5507","82.7256","-","0.40%"
"Aug 16, 2018","83.0114","82.3451","83.2260","82.3288","-","1.02%"
"Aug 15, 2018","82.1694","83.6410","83.6427","82.0006","-","-1.91%"
"Aug 14, 2018","83.7710","83.7022","84.1234","83.5779","-","0.28%"
"Aug 13, 2018","83.5408","83.9450","84.0122","83.0667","-","-0.82%"
"Aug 10, 2018","84.2307","84.8821","85.1410","84.1838","-","-0.78%"
"Aug 09, 2018","84.8891","85.2393","85.3800","84.8605","-","-0.28%"
"Aug 08, 2018","85.1261","85.5787","85.6927","84.8798","-","-0.42%"
"Aug 07, 2018","85.4817","85.0986","85.8433","85.0931","-","0.49%"
"Aug 06, 2018","85.0631","84.9580","85.2755","84.6721","-","0.19%"
"Aug 03, 2018","84.8999","84.4460","85.1656","84.2034","-","0.46%"
"Aug 02, 2018","84.5095","84.3596","84.9466","83.8574","-","0.31%"
"Aug 01, 2018","84.2491","85.1465","85.2016","84.1608","-","-1.34%"
"Jul 31, 2018","85.3947","85.3474","85.7047","85.1122","-","0.01%"
"Jul 30, 2018","85.3821","84.9841","85.5555","84.8246","-","0.64%"
"Jul 27, 2018","84.8391","84.8256","85.2212","84.7102","-","-0.13%"
"Jul 26, 2018","84.9530","85.4444","85.4600","84.9041","-","0.03%"
"Jul 25, 2018","84.9295","84.2913","84.9835","84.1361","-","1.02%"
"Jul 24, 2018","84.0740","83.5014","84.4570","83.3684","-","0.52%"
"Jul 23, 2018","83.6367","83.6152","84.1681","83.4992","-","-0.06%"
"Jul 20, 2018","83.6830","82.9994","83.7442","82.9909","-","0.74%"
"Jul 19, 2018","83.0658","83.0750","83.2808","82.2770","-","-0.06%"
"Jul 18, 2018","83.1195","82.8830","83.2184","82.4871","-","0.36%"
"Jul 17, 2018","82.8235","83.1959","83.3497","82.6796","-","-0.02%"
"Jul 16, 2018","82.8425","83.7261","83.7631","82.8034","-","-1.18%"
"Jul 13, 2018","83.8306","83.9205","84.0516","83.4272","-","-0.21%"
"Jul 12, 2018","84.0096","83.8610","84.1297","83.4470","-","0.68%"
"Jul 11, 2018","83.4448","84.9397","85.0466","83.3627","-","-2.70%"
"Jul 10, 2018","85.7630","86.2660","86.2826","85.5777","-","-0.42%"
"Jul 09, 2018","86.1289","86.3524","86.4273","85.9506","-","-0.09%"
"Jul 06, 2018","86.2079","85.4098","86.2280","85.1670","-","0.79%"
"Jul 05, 2018","85.5303","85.6367","86.0293","85.4604","-","-0.46%"
"Jul 03, 2018","85.9250","85.8435","86.5166","85.7637","-","0.23%"
"Jul 02, 2018","85.7301","87.1867","87.2161","85.7123","-","-1.92%"
"Jun 29, 2018","87.4095","86.6329","87.6548","86.6294","-","0.71%"
"Jun 28, 2018","86.7896","86.9977","87.2255","86.6885","-","-0.40%"
"Jun 27, 2018","87.1417","86.6024","87.4045","86.5319","-","0.71%"
"Jun 26, 2018","86.5277","86.2164","86.6796","85.9531","-","0.41%"
"Jun 25, 2018","86.1721","86.7452","86.9183","86.0676","-","-1.31%"
"Jun 22, 2018","87.3203","86.6476","87.3326","86.6476","-","1.04%"
"Jun 21, 2018","86.4193","86.8174","86.8606","86.0786","-","-0.41%"
"Jun 20, 2018","86.7779","86.7789","87.0848","86.3857","-","0.23%"
"Jun 19, 2018","86.5778","87.4462","87.4608","85.8075","-","-1.20%"
"Jun 18, 2018","87.6264","87.4074","87.9101","87.3527","-","-0.09%"
"Jun 15, 2018","87.7026","89.0257","89.1123","87.6228","-","-1.70%"
"Jun 14, 2018","89.2162","89.7811","89.8273","89.0753","-","-0.84%"
"Jun 13, 2018","89.9678","89.5560","90.0958","89.4488","-","0.08%"
"Jun 12, 2018","89.8981","89.7650","90.0367","89.5691","-","0.28%"
"Jun 11, 2018","89.6466","90.1951","90.2194","89.6212","-","-0.37%"
"Jun 08, 2018","89.9754","89.9790","90.1467","89.5956","-","-0.08%"
"Jun 07, 2018","90.0453","89.9005","90.4377","89.8866","-","0.31%"
"Jun 06, 2018","89.7651","89.8393","90.1457","89.6736","-","0.08%"
"Jun 05, 2018","89.6956","89.4849","89.7364","89.1641","-","0.30%"
"Jun 04, 2018","89.4298","90.3094","90.3550","89.4090","-","-1.13%"
"Jun 01, 2018","90.4524","90.8270","90.8558","90.2678","-","-0.29%"
"May 31, 2018","90.7159","90.6577","91.2438","90.5576","-","-0.00%"
"May 30, 2018","90.7204","89.9883","90.7591","89.8642","-","0.49%"
"May 29, 2018","90.2764","90.8662","91.0698","90.0464","-","-0.71%"
"May 25, 2018","90.9191","91.4950","91.5246","90.7103","-","-0.65%"
"May 24, 2018","91.5113","91.5845","91.9414","91.4764","-","-0.07%"
"May 23, 2018","91.5724","91.2797","91.5921","90.8798","-","0.17%"
"May 22, 2018","91.4178","90.9231","91.7579","90.8821","-","0.49%"
"May 21, 2018","90.9729","90.7965","91.0520","90.5098","-","0.62%"
"May 18, 2018","90.4135","90.3823","90.7072","90.3467","-","0.12%"
"May 17, 2018","90.3074","90.2910","90.7195","90.2283","-","0.14%"
"May 16, 2018","90.1813","90.0252","90.1912","89.8073","-","0.06%"
"May 15, 2018","90.1228","90.4225","90.6627","89.6271","-","-0.27%"
"May 14, 2018","90.3688","89.9315","90.4811","89.8478","-","0.37%"
"May 11, 2018","90.0377","90.3587","90.4763","90.0063","-","-0.57%"
"May 10, 2018","90.5536","90.2750","90.5772","89.9931","-","0.50%"
"May 09, 2018","90.1004","90.1017","90.2889","89.9175","-","0.58%"
"May 08, 2018","89.5833","89.6883","89.8737","88.8611","-","-0.27%"
"May 07, 2018","89.8226","89.9477","90.2692","89.7765","-","-0.19%"
"May 04, 2018","89.9896","89.7720","90.1561","89.4470","-","0.35%"
"May 03, 2018","89.6717","89.4246","89.8115","89.2268","-","0.20%"
"May 02, 2018","89.4942","89.5625","89.6521","89.2111","-","0.14%"
"May 01, 2018","89.3671","89.4821","89.5064","88.9797","-","-0.25%"
"Apr 30, 2018","89.5930","89.5766","89.8161","89.1009","-","0.24%"
"Apr 27, 2018","89.3829","89.3347","89.4721","88.8602","-","-0.02%"
"Apr 26, 2018","89.4003","89.3907","89.5700","89.0255","-","0.17%"
"Apr 25, 2018","89.2481","89.1121","89.2710","88.7915","-","0.19%"
"Apr 24, 2018","89.0806","89.2520","89.4390","89.0138","-","-0.13%"
"Apr 23, 2018","89.1948","90.0114","90.0495","88.7582","-","-0.73%"
"Apr 20, 2018","89.8496","89.9821","89.9914","89.3082","-","-0.13%"
"Apr 19, 2018","89.9702","90.5397","91.2955","89.8231","-","-0.54%"
"Apr 18, 2018","90.4564","89.0792","90.5716","89.0792","-","1.62%"
"Apr 17, 2018","89.0157","89.0146","89.2687","88.6078","-","-0.02%"
"Apr 16, 2018","89.0339","89.0597","89.5408","88.9069","-","-0.27%"
"Apr 13, 2018","89.2762","89.0528","89.4319","88.9771","-","0.20%"
"Apr 12, 2018","89.0947","88.9449","89.1410","88.4497","-","-0.17%"
"Apr 11, 2018","89.2491","88.6814","89.6495","88.6677","-","0.51%"
"Apr 10, 2018","88.8005","88.0596","88.8408","88.0515","-","0.89%"
"Apr 09, 2018","88.0136","87.1255","88.0595","87.1217","-","1.24%"
"Apr 06, 2018","86.9381","86.8767","87.2403","86.5909","-","-0.27%"
"Apr 05, 2018","87.1757","86.7167","87.1935","86.5886","-","0.64%"
"Apr 04, 2018","86.6218","87.0549","87.1085","85.7230","-","-0.44%"
"Apr 03, 2018","87.0085","87.0296","87.2980","86.9474","-","0.20%"
"Apr 02, 2018","86.8328","87.9204","88.0997","86.8115","-","-0.73%"
"Mar 29, 2018","87.4729","86.8486","87.6429","86.8251","-","0.82%"
"Mar 28, 2018","86.7627","87.2312","87.2471","86.6082","-","-0.57%"
"Mar 27, 2018","87.2580","87.4568","87.6251","87.1295","-","0.01%"
"Mar 26, 2018","87.2526","87.6360","87.6448","87.2385","-","-0.22%"
"Mar 23, 2018","87.4415","87.4690","87.4792","86.8399","-","0.39%"
"Mar 22, 2018","87.1029","87.7148","87.7534","86.9188","-","-0.35%"
"Mar 21, 2018","87.4100","86.9054","87.6172","86.7012","-","0.79%"
"Mar 20, 2018","86.7228","86.6352","87.0019","86.5354","-","0.23%"
"Mar 19, 2018","86.5238","86.9578","87.0282","86.4325","-","-0.96%"
"Mar 16, 2018","87.3633","87.3195","87.5065","86.9622","-","0.05%"
"Mar 15, 2018","87.3169","87.7944","87.8326","87.1465","-","-0.41%"
"Mar 14, 2018","87.6738","87.8356","88.1038","87.5060","-","-0.23%"
"Mar 13, 2018","87.8767","87.7934","88.2469","87.6547","-","0.24%"
"Mar 12, 2018","87.6662","87.9557","87.9656","87.3375","-","-0.33%"
"Mar 09, 2018","87.9546","87.4199","88.0504","87.2355","-","0.42%"
"Mar 08, 2018","87.5878","88.1031","88.1031","87.4054","-","-0.51%"
"Mar 07, 2018","88.0368","88.7425","88.8408","87.9566","-","-1.09%"
"Mar 06, 2018","89.0069","88.6517","89.1999","88.5899","-","0.34%"
"Mar 05, 2018","88.7022","88.3110","88.7325","87.8656","-","0.63%"
"Mar 02, 2018","88.1477","88.4184","88.5317","87.8472","-","-0.06%"
"Mar 01, 2018","88.2028","88.1260","88.2716","87.4506","-","0.07%"
"Feb 28, 2018","88.1409","88.5720","88.9879","88.1000","-","-0.51%"
"Feb 27, 2018","88.5909","89.0994","89.1519","88.5056","-","-0.50%"
"Feb 26, 2018","89.0401","89.1658","89.3601","88.8073","-","0.39%"
"Feb 23, 2018","88.6922","88.6002","88.7235","88.2937","-","0.03%"
"Feb 22, 2018","88.6675","87.6688","88.7252","87.5987","-","0.45%"
"Feb 21, 2018","88.2742","87.7431","88.3082","87.4861","-","0.31%"
"Feb 20, 2018","88.0035","88.3600","88.5388","87.9696","-","-0.23%"
"Feb 16, 2018","88.2043","88.4229","88.5726","87.9600","-","-0.04%"
"Feb 15, 2018","88.2377","88.2506","88.3283","87.4716","-","0.28%"
"Feb 14, 2018","87.9944","86.7511","88.0161","86.1943","-","1.39%"
"Feb 13, 2018","86.7893","86.6511","86.9764","86.3911","-","0.54%"
"Feb 12, 2018","86.3257","86.4783","86.6977","86.1657","-","0.80%"
"Feb 09, 2018","85.6442","86.7678","86.8260","85.2975","-","-1.57%"
"Feb 08, 2018","87.0087","87.2878","87.4335","86.8841","-","-0.16%"
"Feb 07, 2018","87.1480","88.6971","88.7045","87.0314","-","-1.16%"
"Feb 06, 2018","88.1673","88.2619","88.5237","87.8996","-","-0.39%"
"Feb 05, 2018","88.5135","88.6744","89.0652","88.4119","-","-0.68%"
"Feb 02, 2018","89.1213","90.0030","90.1056","88.7830","-","-0.83%"
"Feb 01, 2018","89.8659","89.6530","89.8788","89.3857","-","0.07%"
"Jan 31, 2018","89.8001","90.0475","90.2616","89.5789","-","-0.53%"
"Jan 30, 2018","90.2823","90.5494","90.8162","90.0586","-","-0.38%"
"Jan 29, 2018","90.6277","90.9302","90.9896","90.3456","-","-0.19%"
"Jan 26, 2018","90.7999","90.2932","90.9264","90.1879","-","0.38%"
"Jan 25, 2018","90.4590","90.6453","91.1723","90.4346","-","-0.01%"
"Jan 24, 2018","90.4641","89.3233","90.5092","89.2536","-","1.47%"
"Jan 23, 2018","89.1564","88.9448","89.1910","88.8360","-","0.39%"
"Jan 22, 2018","88.8092","88.8467","88.9470","88.6469","-","0.30%"
"Jan 19, 2018","88.5425","88.4949","88.9233","88.4673","-","-0.17%"
"Jan 18, 2018","88.6943","88.8152","88.9051","88.3401","-","-0.11%"
"Jan 17, 2018","88.7962","88.4294","88.8525","88.2597","-","0.39%"
"Jan 16, 2018","88.4507","88.9225","88.9225","88.0573","-","-0.34%"
"Jan 12, 2018","88.7565","88.4495","88.7635","88.2656","-","0.51%"
"Jan 11, 2018","88.3059","88.2859","88.5403","88.2041","-","0.08%"
"Jan 10, 2018","88.2393","88.3270","88.7871","88.0287","-","0.16%"
"Jan 09, 2018","88.0988","87.8874","88.1604","87.4685","-","0.46%"
"Jan 08, 2018","87.6911","87.9966","88.0643","87.4762","-","-0.25%"
"Jan 05, 2018","87.9152","88.5095","88.5814","87.8077","-","-0.74%"
"Jan 04, 2018","88.5688","88.4724","88.8263","88.4146","-","-0.04%"
"Jan 03, 2018","88.6085","88.2283","88.6173","88.2029","-","0.22%"
"Jan 02, 2018","88.4101","88.2850","88.6200","88.1047","-","0.28%"
"Dec 29, 2017","88.1674","87.7882","88.2187","87.5656","-","0.54%"
"Dec 28, 2017","87.6980","87.0052","87.7076","86.9813","-","0.71%"
"Dec 27, 2017","87.0755","86.4531","87.1150","86.4394","-","0.40%"
"Dec 26, 2017","86.7311","85.9251","86.7699","85.9006","-","1.15%"
"Dec 22, 2017","85.7451","85.0806","85.7573","85.0691","-","0.55%"
"Dec 21, 2017","85.2770","85.0441","85.2981","84.8095","-","0.26%"
"Dec 20, 2017","85.0521","84.7618","85.1029","84.7307","-","0.55%"
"Dec 19, 2017","84.5847","84.4100","84.8200","84.3599","-","0.14%"
"Dec 18, 2017","84.4705","84.0985","84.7347","84.0985","-","0.50%"
"Dec 15, 2017","84.0530","83.9150","84.2795","83.8810","-","0.26%"
"Dec 14, 2017","83.8374","83.7488","83.8622","83.4367","-","0.44%"
"Dec 13, 2017","83.4683","83.7087","83.9684","83.4110","-","0.05%"
"Dec 12, 2017","83.4281","84.2636","84.5013","83.3717","-","-0.94%"
"Dec 11, 2017","84.2183","83.9667","84.3437","83.8960","-","0.25%"
"Dec 08, 2017","84.0109","83.8136","84.3029","83.8122","-","0.25%"
"Dec 07, 2017","83.8016","84.2054","84.2807","83.6347","-","-0.36%"
"Dec 06, 2017","84.1074","84.9793","85.1485","84.1059","-","-1.08%"
"Dec 05, 2017","85.0298","85.7529","85.8102","84.9615","-","-0.83%"
"Dec 04, 2017","85.7451","86.5828","86.6591","85.7185","-","-0.85%"
"Dec 01, 2017","86.4793","85.9018","86.8846","85.8677","-","0.91%"
"Nov 30, 2017","85.7033","86.4228","86.4873","85.6481","-","-0.85%"
"Nov 29, 2017","86.4388","86.6384","86.8867","86.2614","-","-0.33%"
"Nov 28, 2017","86.7248","86.6871","86.7657","86.4148","-","-0.21%"
"Nov 27, 2017","86.9032","87.0426","87.1305","86.5842","-","-0.11%"
"Nov 24, 2017","86.9996","87.2109","87.2472","86.8973","-","-0.05%"
"Nov 22, 2017","87.0400","86.5918","87.0755","86.5892","-","0.66%"
"Nov 21, 2017","86.4733","86.1700","86.6260","86.1151","-","0.33%"
"Nov 20, 2017","86.1931","86.5205","86.5356","85.9153","-","-0.66%"
"Nov 17, 2017","86.7657","85.8856","86.8413","85.8111","-","1.29%"
"Nov 16, 2017","85.6633","86.0842","86.1077","85.6366","-","-0.39%"
"Nov 15, 2017","86.0009","85.8517","86.1376","85.7795","-","-0.19%"
"Nov 14, 2017","86.1605","87.0433","87.0522","85.9080","-","-1.20%"
"Nov 13, 2017","87.2035","87.3108","87.5822","87.0902","-","-0.09%"
"Nov 10, 2017","87.2811","87.4409","87.6622","87.1457","-","-0.20%"
"Nov 09, 2017","87.4571","87.5802","87.7845","87.3492","-","-0.21%"
"Nov 08, 2017","87.6437","87.5523","87.9658","87.3284","-","0.12%"
"Nov 07, 2017","87.5385","88.0466","88.0994","87.3832","-","-0.70%"
"Nov 06, 2017","88.1545","87.1330","88.2404","87.1191","-","1.47%"
"Nov 03, 2017","86.8778","86.7988","87.0428","86.3804","-","0.21%"
"Nov 02, 2017","86.6923","86.6798","86.7064","86.2630","-","0.18%"
"Nov 01, 2017","86.5381","86.5622","87.0577","86.3813","-","0.41%"
"Oct 31, 2017","86.1882","86.1436","86.3692","85.8402","-","0.05%"
"Oct 30, 2017","86.1478","85.9506","86.2342","85.8709","-","0.33%"
"Oct 27, 2017","85.8652","85.7730","85.8914","85.0731","-","-0.06%"
"Oct 26, 2017","85.9153","86.0360","86.1006","85.5593","-","0.03%"
"Oct 25, 2017","85.8910","86.0711","86.1785","85.8234","-","-0.17%"
"Oct 24, 2017","86.0405","85.7526","86.0553","85.5463","-","0.50%"
"Oct 23, 2017","85.6115","85.4542","85.7137","85.3268","-","0.40%"
"Oct 20, 2017","85.2688","85.4320","85.6477","85.0271","-","-0.15%"
"Oct 19, 2017","85.3931","85.3925","85.5020","85.0471","-","0.10%"
"Oct 18, 2017","85.3089","85.6050","85.6543","85.1527","-","-0.21%"
"Oct 17, 2017","85.4857","85.8826","85.9491","85.3962","-","-0.59%"
"Oct 16, 2017","85.9946","85.8662","86.3922","85.8662","-","0.12%"
"Oct 13, 2017","85.8947","85.2882","85.9109","85.2453","-","0.90%"
"Oct 12, 2017","85.1301","84.8176","85.4036","84.6704","-","0.42%"
"Oct 11, 2017","84.7701","84.7778","84.9415","84.6581","-","-0.06%"
"Oct 10, 2017","84.8206","84.2004","84.9298","84.1141","-","0.90%"
"Oct 09, 2017","84.0669","84.1085","84.2213","83.9132","-","0.17%"
"Oct 06, 2017","83.9256","84.6085","84.6675","83.6941","-","-0.78%"
"Oct 05, 2017","84.5847","83.9873","84.7989","83.9619","-","0.75%"
"Oct 04, 2017","83.9563","83.7439","84.1317","83.6696","-","0.26%"
"Oct 03, 2017","83.7390","83.5651","83.9396","83.5161","-","0.04%"
"Oct 02, 2017","83.7066","84.3862","84.3967","83.4233","-","-0.89%"
"Sep 29, 2017","84.4599","84.5589","84.7062","84.3615","-","-0.21%"
"Sep 28, 2017","84.6352","84.5947","84.9671","84.4768","-","-0.24%"
"Sep 27, 2017","84.8375","84.7980","84.9861","84.5259","-","0.06%"
"Sep 26, 2017","84.7846","85.5492","85.6772","84.6508","-","-0.64%"
"Sep 25, 2017","85.3276","84.7758","85.3415","84.6085","-","0.55%"
"Sep 22, 2017","84.8572","84.6672","84.9957","84.5719","-","0.09%"
"Sep 21, 2017","84.7825","85.3196","85.3196","84.7562","-","-0.94%"
"Sep 20, 2017","85.5913","85.0827","85.6706","85.0782","-","0.88%"
"Sep 19, 2017","84.8420","85.1513","85.2841","84.6926","-","-0.28%"
